timestamp,aqi_Anand_vihar,aqi_Dilshad_garden,aqi_Mandir_marg,aqi_Nsit_dwarka,aqi_Rk_puram,aqi_Shadipur
17-03-2018 08:00,271.0,149.33333330000002,361.0,251.0,331.7692308,280.3333333
17-03-2018 09:00,304.0,153.66666669999998,309.46153849999996,299.3333333,325.6153846,309.2307692
17-03-2018 10:00,264.0,131.6666667,305.6153846,250.66666669999998,294.3333333,312.6153846
17-03-2018 11:00,197.775701877367,117.33333329999999,137.66666669999998,230.0,234.33333330000002,131.0
17-03-2018 12:00,197.775701877367,78.0,59.33333333,134.66666669999998,97.66666667,73.16666667
17-03-2018 13:00,197.775701877367,53.5,197.775701877367,173.0,197.775701877367,91.16666667
17-03-2018 14:00,197.775701877367,57.83333333,197.775701877367,91.33333333,197.775701877367,88.16666667
17-03-2018 15:00,197.775701877367,42.28064516,197.775701877367,112.33333329999999,197.775701877367,197.775701877367
17-03-2018 16:00,197.775701877367,56.0,197.775701877367,133.0,197.775701877367,84.33333333
17-03-2018 17:00,197.775701877367,45.73548387,197.775701877367,136.33333330000002,197.775701877367,100.33333329999999
17-03-2018 18:00,197.775701877367,32.24516129,197.775701877367,95.33333333,197.775701877367,80.66666667
17-03-2018 19:00,197.775701877367,76.16666667,197.775701877367,123.0,197.775701877367,197.775701877367
17-03-2018 20:00,197.775701877367,105.0,197.775701877367,219.66666669999998,197.775701877367,104.0
17-03-2018 21:00,197.775701877367,146.0,197.775701877367,221.0,197.775701877367,121.33333329999999
17-03-2018 22:00,197.775701877367,147.66666669999998,197.775701877367,251.0,197.775701877367,184.66666669999998
17-03-2018 23:00,197.775701877367,142.33333330000002,197.775701877367,237.0,197.775701877367,80.66666667
18-03-2018 00:00,197.775701877367,116.0,197.775701877367,227.33333330000002,197.775701877367,118.33333329999999
18-03-2018 01:00,197.775701877367,157.66666669999998,197.775701877367,225.0,197.775701877367,189.66666669999998
18-03-2018 02:00,197.775701877367,151.0,197.775701877367,273.6666667,197.775701877367,188.66666669999998
18-03-2018 03:00,197.775701877367,144.33333330000002,197.775701877367,260.3333333,197.775701877367,81.16666667
18-03-2018 04:00,197.775701877367,166.66666669999998,197.775701877367,278.3333333,197.775701877367,197.33333330000002
18-03-2018 05:00,197.775701877367,192.66666669999998,197.775701877367,302.6153846,197.775701877367,199.33333330000002
18-03-2018 06:00,197.775701877367,224.33333330000002,197.775701877367,231.33333330000002,197.775701877367,311.3076923
